shared name	genome_locus	family	cluster_type	provenance
zzz2127	GCF_010731895.1|POJAMD_03835	Serine_dehydratase	4Fe-4S	extended_pfam
zzz2128	GCF_010731895.1|POJAMD_03859	FhuF_siderophore_reductase	2Fe-2S	extended_pfam
zzz2129	GCF_010731895.1|POJAMD_04166	Serine_dehydratase	4Fe-4S	extended_pfam
zzz2130	GCF_011758805.1|IFNIIB_02578	NifU_assembly	assembly	extended_pfam
zzz2131	GCF_011758805.1|IFNIIB_03538	NADH_dehydrogenase	4Fe-4S	extended_pfam
zzz2132	GCF_011758805.1|IFNIIB_03834	NADH_dehydrogenase	4Fe-4S	extended_pfam
zzz2133	GCF_013404075.1|LOBABH_05952	NADH_dehydrogenase	4Fe-4S	extended_pfam
zzz2134	GCF_013466425.1|AHFPND_04708	IspH_LytB	4Fe-4S	extended_pfam
zzz2135	GCF_014190915.1|PCKOJD_01401	FhuF_siderophore_reductase	2Fe-2S	extended_pfam
zzz2136	GCF_015710575.1|ONNJCM_02117	PhnJ_CP_lyase	4Fe-4S	extended_pfam
zzz2137	GCF_015710575.1|ONNJCM_03953	FhuF_siderophore_reductase	2Fe-2S	extended_pfam
zzz2138	GCF_015710575.1|ONNJCM_05034	CDGSH_NEET	2Fe-2S	extended_pfam
zzz2139	GCF_016313185.1|FCBILM_05540	Dihydroxyacid_dehydratase_IlvD	4Fe-4S	extended_pfam
zzz2140	GCF_016313185.1|FCBILM_05654	Serine_dehydratase	4Fe-4S	extended_pfam
zzz2141	GCF_016592155.1|HNAFID_03837	FhuF_siderophore_reductase	2Fe-2S	extended_pfam
zzz2142	GCF_018278905.1|NNNEPJ_00885	NifU_assembly	assembly	extended_pfam
zzz2143	GCF_018278905.1|NNNEPJ_01644	FhuF_siderophore_reductase	2Fe-2S	extended_pfam
zzz2144	GCF_018455725.1|IGMAAI_00911	FhuF_siderophore_reductase	2Fe-2S	extended_pfam
zzz2145	GCF_019645855.1|JDOABP_03811	IspH_LytB	4Fe-4S	extended_pfam
zzz2146	GCF_019645875.1|MOMFEM_02577	NifU_assembly	assembly	extended_pfam
zzz2147	GCF_019710635.1|LDIGOD_02508	Serine_dehydratase	4Fe-4S	extended_pfam
zzz2148	GCF_019710635.1|LDIGOD_03134	NADH_dehydrogenase	4Fe-4S	extended_pfam
zzz2149	GCF_019710635.1|LDIGOD_04684	NADH_dehydrogenase	4Fe-4S	extended_pfam
zzz2150	GCF_019710635.1|LDIGOD_05080	NifU_assembly	assembly	extended_pfam
zzz2151	GCF_020181595.2|JIIGLL_02475	CDGSH_NEET	2Fe-2S	extended_pfam
zzz2152	GCF_022370635.2|CDHDNE_01053	NADH_dehydrogenase	4Fe-4S	extended_pfam
zzz2153	GCF_022370755.2|GOFADG_02931	NifU_assembly	assembly	extended_pfam
zzz2154	GCF_022370755.2|GOFADG_04152	FhuF_siderophore_reductase	2Fe-2S	extended_pfam
zzz2155	GCF_022370755.2|GOFADG_05253	Dihydroxyacid_dehydratase_IlvD	4Fe-4S	extended_pfam
zzz2156	GCF_022370755.2|GOFADG_05377	NADH_dehydrogenase	4Fe-4S	extended_pfam
zzz2157	GCF_022370835.2|JOFGAD_01958	CDGSH_NEET	2Fe-2S	extended_pfam
zzz2158	GCF_022430545.2|DNJKPB_01415	CDGSH_NEET	2Fe-2S	extended_pfam
zzz2159	GCF_022760805.1|LGPIDM_00092	NADH_dehydrogenase	4Fe-4S	extended_pfam
zzz2160	GCF_022760805.1|LGPIDM_00225	NifU_assembly	assembly	extended_pfam
zzz2161	GCF_024320865.1|NKMBNJ_05793	CDGSH_NEET	2Fe-2S	extended_pfam
zzz2162	GCF_025215495.1|MDOFJC_02580	CDGSH_NEET	2Fe-2S	extended_pfam
zzz2163	GCF_025215495.1|MDOFJC_03049	NifU_assembly	assembly	extended_pfam
zzz2164	GCF_025331195.1|HFGOFB_01684	NifU_assembly	assembly	extended_pfam
zzz2165	GCF_025345615.1|LNJHBD_01146	FhuF_siderophore_reductase	2Fe-2S	extended_pfam
zzz2166	GCF_025345615.1|LNJHBD_01224	Rieske	2Fe-2S	extended_pfam
zzz2167	GCF_025345615.1|LNJHBD_03977	Rieske	2Fe-2S	extended_pfam
zzz2168	GCF_025821625.1|NOKLOA_01999	NADH_dehydrogenase	4Fe-4S	extended_pfam
zzz2169	GCF_025822145.1|BNBMOD_01541	CDGSH_NEET	2Fe-2S	extended_pfam
zzz2170	GCF_025822145.1|BNBMOD_02030	FhuF_siderophore_reductase	2Fe-2S	extended_pfam
zzz2171	GCF_025822145.1|BNBMOD_04575	Serine_dehydratase	4Fe-4S	extended_pfam
zzz2172	GCF_025822145.1|BNBMOD_05361	Dihydroxyacid_dehydratase_IlvD	4Fe-4S	extended_pfam
zzz2173	GCF_025822245.1|HGMDOH_00253	FhuF_siderophore_reductase	2Fe-2S	extended_pfam
zzz2174	GCF_025822245.1|HGMDOH_00563	NADH_dehydrogenase	4Fe-4S	extended_pfam
zzz2175	GCF_025822245.1|HGMDOH_05066	NifU_assembly	assembly	extended_pfam
zzz2176	GCF_025822605.1|JPKMMK_03053	FhuF_siderophore_reductase	2Fe-2S	extended_pfam
zzz2177	GCF_025822705.1|ADLPKN_05753	FhuF_siderophore_reductase	2Fe-2S	extended_pfam
zzz2178	GCF_025822885.1|IIMKOF_01005	FhuF_siderophore_reductase	2Fe-2S	extended_pfam
zzz2179	GCF_025822985.1|LFFCNH_00814	NADH_dehydrogenase	4Fe-4S	extended_pfam
zzz2180	GCF_025823185.1|PONECC_03665	CDGSH_NEET	2Fe-2S	extended_pfam
zzz2181	GCF_025823185.1|PONECC_04711	Aldehyde_Fd_oxidoreductase	4Fe-4S	extended_pfam
zzz2182	GCF_025823255.1|BBOICN_03081	NifU_assembly	assembly	extended_pfam
zzz2183	GCF_025823255.1|BBOICN_04764	NifU_assembly	assembly	extended_pfam
zzz2184	GCF_025823315.1|DFHHBL_01262	FhuF_siderophore_reductase	2Fe-2S	extended_pfam
zzz2185	GCF_029893345.1|AIPJIP_00110	NifU_assembly	assembly	extended_pfam
zzz2186	GCF_029893345.1|AIPJIP_01145	NADH_dehydrogenase	4Fe-4S	extended_pfam
zzz2187	GCF_029893345.1|AIPJIP_05183	Dihydroxyacid_dehydratase_IlvD	4Fe-4S	extended_pfam
zzz2188	GCF_030252325.1|NAKPGB_04778	FhuF_siderophore_reductase	2Fe-2S	extended_pfam
zzz2189	GCF_030519285.1|HDDPBJ_00915	FhuF_siderophore_reductase	2Fe-2S	extended_pfam
zzz2190	GCF_031583025.2|CBLHDJ_02264	FhuF_siderophore_reductase	2Fe-2S	extended_pfam
zzz2191	GCF_032883035.1|APPCMN_00255	Dihydroxyacid_dehydratase_IlvD	4Fe-4S	extended_pfam
zzz2192	GCF_032883035.1|APPCMN_00881	Serine_dehydratase	4Fe-4S	extended_pfam
zzz2193	GCF_032883035.1|APPCMN_02646	Dihydroxyacid_dehydratase_IlvD	4Fe-4S	extended_pfam
zzz2194	GCF_032883035.1|APPCMN_03275	NifU_assembly	assembly	extended_pfam
zzz2195	GCF_032883035.1|APPCMN_04296	FhuF_siderophore_reductase	2Fe-2S	extended_pfam
zzz2196	GCF_036946525.1|JADKMG_00079	Aldehyde_Fd_oxidoreductase	4Fe-4S	extended_pfam
zzz2197	GCF_036946525.1|JADKMG_03477	Quinolinate_synthase_NadA	4Fe-4S	extended_pfam
zzz2198	GCF_039729195.1|GCACGB_01221	FhuF_siderophore_reductase	2Fe-2S	extended_pfam
zzz2199	GCF_041287165.2|MGCFBM_01618	FhuF_siderophore_reductase	2Fe-2S	extended_pfam
zzz2200	GCF_041287165.2|MGCFBM_04206	NADH_dehydrogenase	4Fe-4S	extended_pfam
zzz2201	GCF_046250095.1|DCFFAB_03291	CDGSH_NEET	2Fe-2S	extended_pfam
zzz2202	GCF_050205315.1|NLGBGE_02046	FhuF_siderophore_reductase	2Fe-2S	extended_pfam
zzz2203	GCF_050205415.1|CGKMOC_02766	NifU_assembly	assembly	extended_pfam
zzz2204	GCF_050205485.1|NJBGKB_01259	Rieske	2Fe-2S	extended_pfam
zzz2205	GCF_050205485.1|NJBGKB_02541	FhuF_siderophore_reductase	2Fe-2S	extended_pfam
zzz2206	GCF_050205485.1|NJBGKB_02689	FhuF_siderophore_reductase	2Fe-2S	extended_pfam
zzz2207	GCF_050205485.1|NJBGKB_02999	CDGSH_NEET	2Fe-2S	extended_pfam
zzz2208	GCF_050205645.1|MDLELI_02342	NADH_dehydrogenase	4Fe-4S	extended_pfam
zzz2209	GCF_050205645.1|MDLELI_04658	IspH_LytB	4Fe-4S	extended_pfam
zzz2210	GCF_050632215.1|COCIMN_03166	NADH_dehydrogenase	4Fe-4S	extended_pfam
zzz2211	GCF_900078685.2|ILNCDH_01169	IPM_isomerase_LeuC	4Fe-4S	extended_pfam
zzz2212	GCF_900108565.1|NNCBKG_02007	FhuF_siderophore_reductase	2Fe-2S	extended_pfam
zzz2213	GCF_900176255.2|NGKKKH_02884	IPM_isomerase_LeuC	4Fe-4S	extended_pfam
zzz2214	GCF_900187065.1|POPAHH_00191	FhuF_siderophore_reductase	2Fe-2S	extended_pfam
zzz2215	GCF_900187065.1|POPAHH_04137	DNA_glycosylase_MutY	4Fe-4S	extended_pfam
zzz2216	GCF_900187065.1|POPAHH_04302	CDGSH_NEET	2Fe-2S	extended_pfam
zzz2217	GCF_900232995.1|MMCBDG_03886	FhuF_siderophore_reductase	2Fe-2S	extended_pfam
zzz2218	GCF_900292015.1|NCFEKN_01685	NifU_assembly	assembly	extended_pfam
zzz2219	GCF_900566055.1|OALBEN_01865	NifU_assembly	assembly	extended_pfam
zzz2220	GCF_900603025.1|FBPEPM_01734	PhnJ_CP_lyase	4Fe-4S	extended_pfam
zzz2221	GCF_900603025.1|FBPEPM_03822	FhuF_siderophore_reductase	2Fe-2S	extended_pfam
zzz2222	GCF_900603025.1|FBPEPM_03915	CDGSH_NEET	2Fe-2S	extended_pfam
zzz2223	GCF_902705885.1|ALFHKI_02444	Dihydroxyacid_dehydratase_IlvD	4Fe-4S	extended_pfam
zzz2224	GCF_902705885.1|ALFHKI_04571	FhuF_siderophore_reductase	2Fe-2S	extended_pfam
zzz2225	GCF_910591625.1|DDFCAJ_00166	NifU_assembly	assembly	extended_pfam
zzz2226	GCF_910591625.1|DDFCAJ_02952	NADH_dehydrogenase	4Fe-4S	extended_pfam
zzz2227	GCF_910591625.1|DDFCAJ_03929	NifU_assembly	assembly	extended_pfam
zzz2228	GCF_910591625.1|DDFCAJ_03985	NADH_dehydrogenase	4Fe-4S	extended_pfam
zzz2229	GCF_963378075.1|LOBJLN_02067	NifU_assembly	assembly	extended_pfam
zzz2230	GCF_963378085.1|HNHPHM_04798	FhuF_siderophore_reductase	2Fe-2S	extended_pfam
zzz2231	GCF_963378095.1|MLODDL_01471	NADH_dehydrogenase	4Fe-4S	extended_pfam
zzz2232	GCF_963378095.1|MLODDL_04729	CDGSH_NEET	2Fe-2S	extended_pfam
zzz2233	GCF_963378095.1|MLODDL_04909	FhuF_siderophore_reductase	2Fe-2S	extended_pfam
zzzz100	GCA_003347205.1|ENJDEI_04780	Rieske	2Fe-2S	core_validated
zzzz101	GCA_003347205.1|ENJDEI_04785	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz102	GCA_003347205.1|ENJDEI_04796	Rieske	2Fe-2S	core_validated
zzzz103	GCA_003347205.1|ENJDEI_04808	Rieske	2Fe-2S	core_validated
zzzz104	GCA_003347205.1|ENJDEI_04825	Rieske	2Fe-2S	core_validated
zzzz105	GCA_003347205.1|ENJDEI_04832	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz106	GCA_003347205.1|ENJDEI_04833	Rieske	2Fe-2S	core_validated
zzzz107	GCA_003347205.1|ENJDEI_04839	Rieske	2Fe-2S	core_validated
zzzz108	GCA_003347205.1|ENJDEI_05250	WhiB	4Fe-4S	core_validated
zzzz109	GCA_003347205.1|ENJDEI_05554	Molybdoenzyme	4Fe-4S	core_validated
zzzz110	GCA_003347205.1|ENJDEI_05600	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz111	GCA_003347205.1|ENJDEI_06697	WhiB	4Fe-4S	core_validated
zzzz112	GCA_003347205.1|ENJDEI_06805	Rieske	2Fe-2S	core_validated
zzzz113	GCA_014204435.1|DEEGIK_00048	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz114	GCA_014204435.1|DEEGIK_00249	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz115	GCA_014204435.1|DEEGIK_00674	Rieske_nitrite_reductase	2Fe-2S	core_validated
zzzz116	GCA_014204435.1|DEEGIK_01259	Molybdoenzyme	4Fe-4S	core_validated
zzzz117	GCA_014204435.1|DEEGIK_01759	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz118	GCA_014204435.1|DEEGIK_01933	SUF_biogenesis	assembly	core_validated
zzzz119	GCA_014204435.1|DEEGIK_02588	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz120	GCA_014204435.1|DEEGIK_02837	Radical_SAM_MoaA	4Fe-4S	core_validated
zzzz121	GCA_014204435.1|DEEGIK_02858	Ferredoxin_reductase_FprB	FAD/2Fe-2S	core_validated
zzzz122	GCA_014204435.1|DEEGIK_03026	Rieske	2Fe-2S	core_validated
zzzz123	GCA_014204435.1|DEEGIK_03170	Radical_SAM	4Fe-4S	core_validated
zzzz124	GCA_014204435.1|DEEGIK_03245	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz125	GCA_014204435.1|DEEGIK_03484	Molybdoenzyme	4Fe-4S	core_validated
zzzz126	GCA_014204435.1|DEEGIK_03700	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz127	GCA_021654635.1|FDLLPI_00123	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz128	GCA_021654635.1|FDLLPI_00133	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz129	GCA_021654635.1|FDLLPI_00634	FeS_reductase_CCG	4Fe-4S	core_validated
zzzz130	GCA_021654635.1|FDLLPI_01416	Radical_SAM	4Fe-4S	core_validated
zzzz131	GCA_021654635.1|FDLLPI_01775	Rieske	2Fe-2S	core_validated
zzzz132	GCA_021654635.1|FDLLPI_03106	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz133	GCA_021654635.1|FDLLPI_03570	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz134	GCA_021654635.1|FDLLPI_04411	Rieske	2Fe-2S	core_validated
zzzz135	GCA_021654635.1|FDLLPI_04498	Rieske	2Fe-2S	core_validated
zzzz136	GCA_021654635.1|FDLLPI_04567	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz137	GCA_021654635.1|FDLLPI_04568	Molybdoenzyme	4Fe-4S	core_validated
zzzz138	GCA_024758765.1|BFAGPI_00254	WhiB	4Fe-4S	core_validated
zzzz139	GCA_024758765.1|BFAGPI_00700	WhiB	4Fe-4S	core_validated
zzzz140	GCA_024758765.1|BFAGPI_01328	Molybdoenzyme	4Fe-4S	core_validated
zzzz141	GCA_024758765.1|BFAGPI_01912	WhiB	4Fe-4S	core_validated
zzzz142	GCA_900078775.1|GCOGJI_00202	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz143	GCA_900078775.1|GCOGJI_00564	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz144	GCA_900078775.1|GCOGJI_00697	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz145	GCA_900078775.1|GCOGJI_00899	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz146	GCA_900078775.1|GCOGJI_01416	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz147	GCA_900078775.1|GCOGJI_01447	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz148	GCA_900078775.1|GCOGJI_01981	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz149	GCA_900078775.1|GCOGJI_02260	Rieske	2Fe-2S	core_validated
zzzz150	GCA_900078775.1|GCOGJI_02608	WhiB	4Fe-4S	core_validated
zzzz151	GCA_900078775.1|GCOGJI_02925	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz152	GCA_900078775.1|GCOGJI_03908	Rieske	2Fe-2S	core_validated
zzzz153	GCA_900078775.1|GCOGJI_04347	Molybdoenzyme	4Fe-4S	core_validated
zzzz154	GCA_900078775.1|GCOGJI_04368	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz155	GCA_900078775.1|GCOGJI_04673	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz156	GCA_900078775.1|GCOGJI_04720	Rieske	2Fe-2S	core_validated
zzzz157	GCA_900078775.1|GCOGJI_04737	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz158	GCA_900078775.1|GCOGJI_04973	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz159	GCA_900078775.1|GCOGJI_05188	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz160	GCA_965234515.1|LLCAGK_00256	WhiB	4Fe-4S	core_validated
zzzz161	GCA_965234515.1|LLCAGK_00459	FeS_reductase_CCG	4Fe-4S	core_validated
zzzz162	GCA_965234515.1|LLCAGK_01239	Radical_SAM	4Fe-4S	core_validated
zzzz163	GCA_965234515.1|LLCAGK_01299	Rieske	2Fe-2S	core_validated
zzzz164	GCA_965234515.1|LLCAGK_01997	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz165	GCA_965234515.1|LLCAGK_02173	Rieske	2Fe-2S	core_validated
zzzz166	GCA_965234515.1|LLCAGK_02595	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz167	GCA_965234515.1|LLCAGK_02657	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz168	GCA_965234515.1|LLCAGK_02840	Ferredoxin_reductase_FprB	FAD/2Fe-2S	core_validated
zzzz169	GCA_965234515.1|LLCAGK_03007	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz170	GCA_965234515.1|LLCAGK_03172	WhiB	4Fe-4S	core_validated
zzzz171	GCA_965234515.1|LLCAGK_03234	WhiB	4Fe-4S	core_validated
zzzz172	GCA_965234515.1|LLCAGK_03235	WhiB	4Fe-4S	core_validated
zzzz173	GCF_000069185.1|JCAPDB_00930	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz174	GCF_000069185.1|JCAPDB_01792	WhiB	4Fe-4S	core_validated
zzzz175	GCF_000069185.1|JCAPDB_01793	WhiB	4Fe-4S	core_validated
zzzz176	GCF_000069185.1|JCAPDB_02182	NADH_dehydrogenase	2Fe-2S	core_validated
zzzz177	GCF_000069185.1|JCAPDB_02427	Molybdoenzyme	4Fe-4S	core_validated
zzzz178	GCF_000069185.1|JCAPDB_02548	Rieske	2Fe-2S	core_validated
zzzz179	GCF_000069185.1|JCAPDB_02974	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz180	GCF_000069185.1|JCAPDB_03609	Molybdoenzyme	4Fe-4S	core_validated
zzzz181	GCF_000069185.1|JCAPDB_03933	Molybdoenzyme	4Fe-4S	core_validated
zzzz182	GCF_000069185.1|JCAPDB_04090	Molybdoenzyme	4Fe-4S	core_validated
zzzz183	GCF_000069185.1|JCAPDB_04416	WhiB	4Fe-4S	core_validated
zzzz184	GCF_000069185.1|JCAPDB_04444	Rieske	2Fe-2S	core_validated
zzzz185	GCF_000069185.1|JCAPDB_04445	Rieske	2Fe-2S	core_validated
zzzz186	GCF_000069185.1|JCAPDB_04577	WhiB	4Fe-4S	core_validated
zzzz187	GCF_000157895.3|FCNCLM_00247	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz188	GCF_000157895.3|FCNCLM_02089	Radical_SAM	4Fe-4S	core_validated
zzzz189	GCF_000157895.3|FCNCLM_02372	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz190	GCF_000157895.3|FCNCLM_02605	WhiB	4Fe-4S	core_validated
zzzz191	GCF_000157895.3|FCNCLM_02610	Molybdoenzyme	4Fe-4S	core_validated
zzzz192	GCF_000157895.3|FCNCLM_04076	Radical_SAM	4Fe-4S	core_validated
zzzz193	GCF_000157895.3|FCNCLM_04677	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz194	GCF_000157895.3|FCNCLM_04849	WhiB	4Fe-4S	core_validated
zzzz195	GCF_000157895.3|FCNCLM_05272	Rieske	2Fe-2S	core_validated
zzzz196	GCF_000157895.3|FCNCLM_05453	Radical_SAM	4Fe-4S	core_validated
zzzz197	GCF_000157895.3|FCNCLM_05639	Radical_SAM	4Fe-4S	core_validated
zzzz198	GCF_000164135.1|CKIPBC_00355	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz199	GCF_000164135.1|CKIPBC_00381	WhiB	4Fe-4S	core_validated
zzzz200	GCF_000164135.1|CKIPBC_01915	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz201	GCF_000164135.1|CKIPBC_01964	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz202	GCF_000164135.1|CKIPBC_02155	WhiB	4Fe-4S	core_validated
zzzz203	GCF_000195855.1|AOHDED_00815	SUF_biogenesis	assembly	core_validated
zzzz204	GCF_000195855.1|AOHDED_00885	WhiB	4Fe-4S	core_validated
zzzz205	GCF_000195855.1|AOHDED_01551	Radical_SAM	4Fe-4S	core_validated
zzzz206	GCF_000195855.1|AOHDED_02316	IspG_HMBPP_synthase	4Fe-4S	core_validated
zzzz207	GCF_000195855.1|AOHDED_03797	Rieske	2Fe-2S	core_validated
zzzz208	GCF_000195955.2|LNBHIF_02331	Rieske_QcrA	2Fe-2S	core_validated
zzzz209	GCF_000195955.2|LNBHIF_03943	Radical_SAM	4Fe-4S	core_validated
zzzz210	GCF_000230895.2|PBJCBO_00118	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz211	GCF_000230895.2|PBJCBO_00173	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz212	GCF_000230895.2|PBJCBO_00334	WhiB	4Fe-4S	core_validated
zzzz213	GCF_000230895.2|PBJCBO_00419	WhiB	4Fe-4S	core_validated
zzzz214	GCF_000230895.2|PBJCBO_02087	Rieske	2Fe-2S	core_validated
zzzz215	GCF_000230895.2|PBJCBO_02702	Rieske	2Fe-2S	core_validated
zzzz216	GCF_000230895.2|PBJCBO_02947	WhiB	4Fe-4S	core_validated
zzzz217	GCF_000230895.2|PBJCBO_03873	WhiB	4Fe-4S	core_validated
zzzz218	GCF_000230895.2|PBJCBO_04304	Radical_SAM	4Fe-4S	core_validated
zzzz219	GCF_000230895.2|PBJCBO_05189	Molybdoenzyme	4Fe-4S	core_validated
zzzz220	GCF_000243415.2|ALPODB_00357	WhiB	4Fe-4S	core_validated
zzzz221	GCF_000243415.2|ALPODB_00359	WhiB	4Fe-4S	core_validated
zzzz222	GCF_000243415.2|ALPODB_01220	Rieske	2Fe-2S	core_validated
zzzz223	GCF_000243415.2|ALPODB_02987	Rieske	2Fe-2S	core_validated
zzzz224	GCF_000243415.2|ALPODB_05180	WhiB	4Fe-4S	core_validated
zzzz225	GCF_000243415.2|ALPODB_05512	Radical_SAM	4Fe-4S	core_validated
zzzz226	GCF_000243415.2|ALPODB_05566	WhiB	4Fe-4S	core_validated
zzzz227	GCF_000243415.2|ALPODB_06780	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz228	GCF_000243415.2|ALPODB_07169	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz229	GCF_000243415.2|ALPODB_07193	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz230	GCF_000266905.1|LBEBCA_05389	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz231	GCF_000266905.1|LBEBCA_05458	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz232	GCF_000266905.1|LBEBCA_05564	WhiB	4Fe-4S	core_validated
zzzz233	GCF_000277125.1|LDENKL_00724	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz234	GCF_000277125.1|LDENKL_00854	Radical_SAM	4Fe-4S	core_validated
zzzz235	GCF_000277125.1|LDENKL_01512	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz236	GCF_000277125.1|LDENKL_01534	Rieske	2Fe-2S	core_validated
zzzz237	GCF_000277125.1|LDENKL_03773	Molybdoenzyme	4Fe-4S	core_validated
zzzz238	GCF_000317305.3|FDNKGF_00177	Rieske	2Fe-2S	core_validated
zzzz239	GCF_000317305.3|FDNKGF_00591	Molybdoenzyme	4Fe-4S	core_validated
zzzz240	GCF_000317305.3|FDNKGF_00816	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz241	GCF_000317305.3|FDNKGF_00985	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz242	GCF_000317305.3|FDNKGF_01355	Rieske	2Fe-2S	core_validated
zzzz243	GCF_000317305.3|FDNKGF_02770	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz244	GCF_000317305.3|FDNKGF_02771	Molybdoenzyme	4Fe-4S	core_validated
zzzz245	GCF_000317305.3|FDNKGF_02889	Rieske	2Fe-2S	core_validated
zzzz246	GCF_000317305.3|FDNKGF_03301	Rieske	2Fe-2S	core_validated
zzzz247	GCF_000317305.3|FDNKGF_03380	Rieske	2Fe-2S	core_validated
zzzz248	GCF_000317305.3|FDNKGF_03382	Rieske	2Fe-2S	core_validated
zzzz249	GCF_000317305.3|FDNKGF_03389	Rieske	2Fe-2S	core_validated
zzzz250	GCF_000317305.3|FDNKGF_04562	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz251	GCF_000340435.2|NMFDDK_01212	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz252	GCF_000340435.2|NMFDDK_01468	Radical_SAM	4Fe-4S	core_validated
zzzz253	GCF_000340435.2|NMFDDK_02620	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz254	GCF_000340435.2|NMFDDK_03086	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz255	GCF_000455325.1|AEINLG_00239	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz256	GCF_000455325.1|AEINLG_00305	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz257	GCF_000455325.1|AEINLG_00912	Rieske	2Fe-2S	core_validated
zzzz258	GCF_000455325.1|AEINLG_00955	Molybdoenzyme	4Fe-4S	core_validated
zzzz259	GCF_000455325.1|AEINLG_01122	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz260	GCF_000455325.1|AEINLG_01809	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz261	GCF_000455325.1|AEINLG_02343	Molybdoenzyme	4Fe-4S	core_validated
zzzz262	GCF_000455325.1|AEINLG_02493	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz263	GCF_000455325.1|AEINLG_03026	Rieske	2Fe-2S	core_validated
zzzz264	GCF_000455325.1|AEINLG_03133	Rieske	2Fe-2S	core_validated
zzzz265	GCF_000455325.1|AEINLG_03862	Radical_SAM	4Fe-4S	core_validated
zzzz266	GCF_000455325.1|AEINLG_05153	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz267	GCF_000455325.1|AEINLG_06507	WhiB	4Fe-4S	core_validated
zzzz268	GCF_000455325.1|AEINLG_06587	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz269	GCF_000455325.1|AEINLG_06635	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz270	GCF_000526915.1|CDBLFG_00165	Rieske	2Fe-2S	core_validated
zzzz271	GCF_000526915.1|CDBLFG_01447	SUF_biogenesis	assembly	core_validated
