node_id	fine_family	super_family
GCF_014190915.1|PCKOJD_03339	Rieske	Rieske
GCF_014190915.1|PCKOJD_03778	Radical_SAM	Radical_SAM
GCF_014190915.1|PCKOJD_04262	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_014190915.1|PCKOJD_04292	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_014190915.1|PCKOJD_04356	Molybdoenzyme	Molybdoenzyme
GCF_014190915.1|PCKOJD_04731	Rieske	Rieske
GCF_014218295.1|IDADAL_00677	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_014218295.1|IDADAL_01122	Rieske	Rieske
GCF_014218295.1|IDADAL_04266	WhiB	WhiB
GCF_014218295.1|IDADAL_04489	Radical_SAM_MoaA	Radical_SAM
GCF_015689175.1|EAAAAP_00166	Molybdoenzyme	Molybdoenzyme
GCF_015689175.1|EAAAAP_00709	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_015689175.1|EAAAAP_03386	Radical_SAM	Radical_SAM
GCF_015710575.1|ONNJCM_00082	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_015710575.1|ONNJCM_00226	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_015710575.1|ONNJCM_00290	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_015710575.1|ONNJCM_01161	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_015710575.1|ONNJCM_01416	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_015710575.1|ONNJCM_02302	Rieske	Rieske
GCF_015710575.1|ONNJCM_02447	Rieske	Rieske
GCF_015710575.1|ONNJCM_02593	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_015710575.1|ONNJCM_02697	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_015710575.1|ONNJCM_03065	Rieske	Rieske
GCF_015710575.1|ONNJCM_03218	Molybdoenzyme	Molybdoenzyme
GCF_015710575.1|ONNJCM_03544	Rieske	Rieske
GCF_015710575.1|ONNJCM_03817	Radical_SAM	Radical_SAM
GCF_015710575.1|ONNJCM_03865	Rieske	Rieske
GCF_015710575.1|ONNJCM_03866	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_016313185.1|FCBILM_00398	Molybdoenzyme	Molybdoenzyme
GCF_016313185.1|FCBILM_04217	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_016313185.1|FCBILM_05798	Rieske	Rieske
GCF_016313185.1|FCBILM_05800	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_016592155.1|HNAFID_00518	Molybdoenzyme	Molybdoenzyme
GCF_016592155.1|HNAFID_00899	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_016592155.1|HNAFID_01502	DNA_glycosylase	DNA_glycosylase
GCF_016592155.1|HNAFID_03182	Rieske	Rieske
GCF_016592155.1|HNAFID_04405	Rieske	Rieske
GCF_016767715.1|PLPCGJ_00986	WhiB	WhiB
GCF_016767715.1|PLPCGJ_04424	WhiB	WhiB
GCF_017086405.1|LIIGCJ_00157	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_017086405.1|LIIGCJ_00284	Rieske	Rieske
GCF_017086405.1|LIIGCJ_01110	Rieske	Rieske
GCF_017086405.1|LIIGCJ_02368	WhiB	WhiB
GCF_017086405.1|LIIGCJ_03108	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_017086405.1|LIIGCJ_03522	DNA_glycosylase	DNA_glycosylase
GCF_017086405.1|LIIGCJ_04005	Rieske	Rieske
GCF_017086405.1|LIIGCJ_04798	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_017086405.1|LIIGCJ_05077	WhiB	WhiB
GCF_017086405.1|LIIGCJ_06242	WhiB	WhiB
GCF_017086405.1|LIIGCJ_06326	WhiB	WhiB
GCF_017876775.1|NANFIJ_00418	WhiB	WhiB
GCF_017876775.1|NANFIJ_03346	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_017876775.1|NANFIJ_04858	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_017876775.1|NANFIJ_06218	WhiB	WhiB
GCF_018278905.1|NNNEPJ_00198	Rieske	Rieske
GCF_018278905.1|NNNEPJ_01244	Rieske	Rieske
GCF_018278905.1|NNNEPJ_01746	Rieske	Rieske
GCF_018278905.1|NNNEPJ_02558	Rieske	Rieske
GCF_018278905.1|NNNEPJ_02561	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_018278905.1|NNNEPJ_02641	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_018278905.1|NNNEPJ_02980	Radical_SAM	Radical_SAM
GCF_018278905.1|NNNEPJ_02981	Molybdoenzyme	Molybdoenzyme
GCF_018278905.1|NNNEPJ_03427	DNA_glycosylase	DNA_glycosylase
GCF_018278905.1|NNNEPJ_03509	FadH_dienoyl_CoA	FadH_dienoyl_CoA
GCF_018278905.1|NNNEPJ_03885	Radical_SAM_MoaA	Radical_SAM
GCF_018455725.1|IGMAAI_00508	WhiB	WhiB
GCF_018455725.1|IGMAAI_00581	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_018455725.1|IGMAAI_00583	Rieske	Rieske
GCF_018455725.1|IGMAAI_00666	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_018455725.1|IGMAAI_00718	WhiB	WhiB
GCF_018455725.1|IGMAAI_01577	Molybdoenzyme	Molybdoenzyme
GCF_018455725.1|IGMAAI_01673	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_018455725.1|IGMAAI_02095	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_018455725.1|IGMAAI_02104	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_018455725.1|IGMAAI_02624	WhiB	WhiB
GCF_018455725.1|IGMAAI_02732	Rieske	Rieske
GCF_019050325.1|CDMFHE_00736	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_019050325.1|CDMFHE_03353	FeS_reductase_CCG	FeS_reductase_CCG
GCF_019050325.1|CDMFHE_04471	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_019050325.1|CDMFHE_04557	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_019050325.1|CDMFHE_04792	WhiB	WhiB
GCF_019050325.1|CDMFHE_04914	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_019456655.1|KBNBID_00532	WhiB	WhiB
GCF_019456655.1|KBNBID_02452	Rieske	Rieske
GCF_019456655.1|KBNBID_03817	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_019456655.1|KBNBID_04485	DNA_glycosylase	DNA_glycosylase
GCF_019456655.1|KBNBID_05650	Rieske	Rieske
GCF_019456655.1|KBNBID_05712	Rieske	Rieske
GCF_019645815.1|ENBPPI_04356	WhiB	WhiB
GCF_019645835.1|CPCJMP_00108	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_019645835.1|CPCJMP_00600	WhiB	WhiB
GCF_019645835.1|CPCJMP_01557	WhiB	WhiB
GCF_019645835.1|CPCJMP_01828	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_019645835.1|CPCJMP_02938	Molybdoenzyme	Molybdoenzyme
GCF_019645835.1|CPCJMP_03808	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_019645835.1|CPCJMP_04120	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_019645835.1|CPCJMP_04192	Molybdoenzyme	Molybdoenzyme
GCF_019645835.1|CPCJMP_04329	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_019645835.1|CPCJMP_04354	Rieske	Rieske
GCF_019645835.1|CPCJMP_04356	Rieske	Rieske
GCF_019645835.1|CPCJMP_05228	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_019645835.1|CPCJMP_05263	Molybdoenzyme	Molybdoenzyme
GCF_019645835.1|CPCJMP_05286	Molybdoenzyme	Molybdoenzyme
GCF_019645835.1|CPCJMP_05307	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_019645835.1|CPCJMP_05308	Molybdoenzyme	Molybdoenzyme
GCF_019645855.1|JDOABP_01230	WhiB	WhiB
GCF_019645855.1|JDOABP_01265	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_019645855.1|JDOABP_01545	Radical_SAM	Radical_SAM
GCF_019645875.1|MOMFEM_00380	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_019645875.1|MOMFEM_00392	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_019645875.1|MOMFEM_00749	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_019645875.1|MOMFEM_01931	Rieske	Rieske
GCF_019645875.1|MOMFEM_02585	Rieske	Rieske
GCF_019645875.1|MOMFEM_05189	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_019668465.1|KJMJAF_01810	Rieske	Rieske
GCF_019668465.1|KJMJAF_01828	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_019668465.1|KJMJAF_04464	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_019710635.1|LDIGOD_00007	Rieske	Rieske
GCF_019710635.1|LDIGOD_00721	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_019710635.1|LDIGOD_00767	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_019710635.1|LDIGOD_02810	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_019710635.1|LDIGOD_03035	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_019710635.1|LDIGOD_03060	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_019710635.1|LDIGOD_03626	Radical_SAM	Radical_SAM
GCF_019710635.1|LDIGOD_04363	Molybdoenzyme	Molybdoenzyme
GCF_019710635.1|LDIGOD_04578	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_019710635.1|LDIGOD_04730	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_020172685.2|JONEIG_00508	Molybdoenzyme	Molybdoenzyme
GCF_020172685.2|JONEIG_00898	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_020172685.2|JONEIG_01878	WhiB	WhiB
GCF_020172685.2|JONEIG_01963	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_020172685.2|JONEIG_01969	Molybdoenzyme	Molybdoenzyme
GCF_020172685.2|JONEIG_01998	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_020172685.2|JONEIG_03053	Rieske_steroid_oxygenase	Rieske
GCF_020172685.2|JONEIG_05324	WhiB	WhiB
GCF_020181595.2|JIIGLL_00349	Radical_SAM	Radical_SAM
GCF_020181595.2|JIIGLL_03201	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_020181595.2|JIIGLL_03223	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_020181595.2|JIIGLL_03297	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_020181595.2|JIIGLL_04290	Rieske	Rieske
GCF_020181615.2|NMABNL_02259	Molybdoenzyme	Molybdoenzyme
GCF_020181615.2|NMABNL_02758	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_020181615.2|NMABNL_02761	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_020181615.2|NMABNL_03354	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_020181615.2|NMABNL_03497	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_020181615.2|NMABNL_04405	DNA_glycosylase	DNA_glycosylase
GCF_020181635.2|DNCECO_03976	WhiB	WhiB
GCF_021916785.1|MCMLFI_00157	Molybdoenzyme	Molybdoenzyme
GCF_021916785.1|MCMLFI_00332	Rieske	Rieske
GCF_021916785.1|MCMLFI_00732	WhiB	WhiB
GCF_021916785.1|MCMLFI_01131	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_021916785.1|MCMLFI_03539	DNA_glycosylase	DNA_glycosylase
GCF_021916785.1|MCMLFI_03631	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_021916785.1|MCMLFI_03758	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_021916785.1|MCMLFI_04989	Molybdoenzyme	Molybdoenzyme
GCF_022179545.1|LNKPKO_01172	WhiB	WhiB
GCF_022179545.1|LNKPKO_03117	WhiB	WhiB
GCF_022179545.1|LNKPKO_04827	Rieske	Rieske
GCF_022370635.2|CDHDNE_00105	Rieske	Rieske
GCF_022370635.2|CDHDNE_02367	Molybdoenzyme	Molybdoenzyme
GCF_022370635.2|CDHDNE_04590	Molybdoenzyme	Molybdoenzyme
GCF_022370635.2|CDHDNE_05950	WhiB	WhiB
GCF_022370755.2|GOFADG_03409	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_022370755.2|GOFADG_03723	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_022370755.2|GOFADG_03724	Rieske	Rieske
GCF_022370755.2|GOFADG_03963	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_022370755.2|GOFADG_06375	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_022370835.2|JOFGAD_01545	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_022370835.2|JOFGAD_02196	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_022370835.2|JOFGAD_02229	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_022370835.2|JOFGAD_02306	WhiB	WhiB
GCF_022370835.2|JOFGAD_03517	Rieske_nitrite_reductase	Rieske
GCF_022374875.2|LGEDAF_00884	Molybdoenzyme	Molybdoenzyme
GCF_022374875.2|LGEDAF_00986	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_022374875.2|LGEDAF_01331	Rieske	Rieske
GCF_022374875.2|LGEDAF_04631	Molybdoenzyme	Molybdoenzyme
GCF_022374875.2|LGEDAF_05161	Rieske	Rieske
GCF_022374875.2|LGEDAF_05706	WhiB	WhiB
GCF_022374895.2|JNBBNF_01863	Rieske	Rieske
GCF_022374895.2|JNBBNF_02708	Rieske	Rieske
GCF_022374895.2|JNBBNF_02911	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_022374895.2|JNBBNF_02996	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_022374895.2|JNBBNF_03028	Rieske	Rieske
GCF_022374895.2|JNBBNF_04534	Rieske	Rieske
GCF_022374895.2|JNBBNF_05721	WhiB	WhiB
GCF_022374935.2|GILIHO_03147	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_022374935.2|GILIHO_03495	Rieske	Rieske
GCF_022374935.2|GILIHO_03793	Rieske_steroid_oxygenase	Rieske
GCF_022374935.2|GILIHO_03936	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_022374935.2|GILIHO_04058	Molybdoenzyme	Molybdoenzyme
GCF_022374935.2|GILIHO_04166	Molybdoenzyme	Molybdoenzyme
GCF_022430545.2|DNJKPB_00250	DNA_glycosylase	DNA_glycosylase
GCF_022430545.2|DNJKPB_00921	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_022430545.2|DNJKPB_01091	Rieske	Rieske
GCF_022430545.2|DNJKPB_01869	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_022430545.2|DNJKPB_01921	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_022430545.2|DNJKPB_03323	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_022430545.2|DNJKPB_03370	DNA_glycosylase	DNA_glycosylase
GCF_022430545.2|DNJKPB_03985	DNA_glycosylase	DNA_glycosylase
GCF_022430545.2|DNJKPB_04727	WhiB	WhiB
GCF_022760805.1|LGPIDM_00220	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_022760805.1|LGPIDM_00226	Radical_SAM	Radical_SAM
GCF_022760805.1|LGPIDM_00616	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_022760805.1|LGPIDM_02573	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_022760805.1|LGPIDM_02717	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_022760805.1|LGPIDM_02896	Molybdoenzyme	Molybdoenzyme
GCF_022760805.1|LGPIDM_03250	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_022760805.1|LGPIDM_03307	Rieske	Rieske
GCF_022760805.1|LGPIDM_03345	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_022760805.1|LGPIDM_03582	Rieske	Rieske
GCF_024320865.1|NKMBNJ_00033	Molybdoenzyme	Molybdoenzyme
GCF_024320865.1|NKMBNJ_00283	Rieske	Rieske
GCF_024320865.1|NKMBNJ_00778	Rieske	Rieske
GCF_024320865.1|NKMBNJ_00957	Molybdoenzyme	Molybdoenzyme
GCF_024320865.1|NKMBNJ_01264	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_024320865.1|NKMBNJ_02282	WhiB	WhiB
GCF_024320865.1|NKMBNJ_03670	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_024320865.1|NKMBNJ_04513	WhiB	WhiB
GCF_024320865.1|NKMBNJ_04595	Rieske	Rieske
GCF_024320865.1|NKMBNJ_04596	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_024320865.1|NKMBNJ_05050	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_024320865.1|NKMBNJ_05117	Radical_SAM	Radical_SAM
GCF_024320865.1|NKMBNJ_05171	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_024320865.1|NKMBNJ_06075	WhiB	WhiB
GCF_025215495.1|MDOFJC_00157	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_025215495.1|MDOFJC_00266	Rieske	Rieske
GCF_025215495.1|MDOFJC_00557	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_025215495.1|MDOFJC_00628	Ferredoxin_reductase_FprB	Ferredoxin_reductase_FprB
GCF_025215495.1|MDOFJC_00882	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_025215495.1|MDOFJC_01217	WhiB	WhiB
GCF_025215495.1|MDOFJC_02363	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_025215495.1|MDOFJC_03057	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_025215495.1|MDOFJC_03150	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_025215495.1|MDOFJC_03153	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_025331195.1|HFGOFB_00011	WhiB	WhiB
GCF_025331195.1|HFGOFB_00157	WhiB	WhiB
GCF_025331195.1|HFGOFB_00264	WhiB	WhiB
GCF_025331195.1|HFGOFB_01621	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_025331195.1|HFGOFB_01639	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_025331195.1|HFGOFB_01798	Radical_SAM	Radical_SAM
GCF_025331195.1|HFGOFB_01816	Radical_SAM	Radical_SAM
GCF_025331195.1|HFGOFB_04162	Rieske	Rieske
GCF_025331195.1|HFGOFB_04808	Molybdoenzyme	Molybdoenzyme
GCF_025331195.1|HFGOFB_04881	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_025331195.1|HFGOFB_05241	Molybdoenzyme	Molybdoenzyme
GCF_025331195.1|HFGOFB_05508	WhiB	WhiB
GCF_025345615.1|LNJHBD_00411	Rieske	Rieske
GCF_025345615.1|LNJHBD_01225	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_025345615.1|LNJHBD_02764	Rieske	Rieske
GCF_025345615.1|LNJHBD_02786	Rieske	Rieske
GCF_025345615.1|LNJHBD_03183	Glutamate_synthase	Glutamate_synthase
GCF_025345615.1|LNJHBD_03650	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_025345615.1|LNJHBD_04274	Rieske	Rieske
GCF_025345615.1|LNJHBD_05224	Rieske	Rieske
GCF_025345615.1|LNJHBD_05226	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_025821585.1|BPHPIM_00588	DNA_glycosylase	DNA_glycosylase
GCF_025821585.1|BPHPIM_01560	DNA_glycosylase	DNA_glycosylase
GCF_025821585.1|BPHPIM_02050	Radical_SAM	Radical_SAM
GCF_025821585.1|BPHPIM_02234	DNA_glycosylase	DNA_glycosylase
GCF_025821585.1|BPHPIM_02260	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_025821585.1|BPHPIM_02331	Rieske	Rieske
GCF_025821585.1|BPHPIM_02905	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_025821585.1|BPHPIM_03255	Rieske	Rieske
GCF_025821585.1|BPHPIM_03550	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_025821585.1|BPHPIM_04732	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_025821625.1|NOKLOA_00308	Molybdoenzyme	Molybdoenzyme
GCF_025821625.1|NOKLOA_00503	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_025821625.1|NOKLOA_00533	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_025821625.1|NOKLOA_00874	WhiB	WhiB
GCF_025821625.1|NOKLOA_01670	Rieske	Rieske
GCF_025821625.1|NOKLOA_03227	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_025821625.1|NOKLOA_03506	Rieske	Rieske
GCF_025821625.1|NOKLOA_04074	WhiB	WhiB
GCF_025821625.1|NOKLOA_05121	Rieske	Rieske
GCF_025821625.1|NOKLOA_05398	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_025821625.1|NOKLOA_05399	Rieske	Rieske
GCF_025821625.1|NOKLOA_05507	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_025822145.1|BNBMOD_02410	Radical_SAM	Radical_SAM
GCF_025822145.1|BNBMOD_02468	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_025822145.1|BNBMOD_02604	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_025822145.1|BNBMOD_02731	Molybdoenzyme	Molybdoenzyme
GCF_025822145.1|BNBMOD_05358	Molybdoenzyme	Molybdoenzyme
GCF_025822245.1|HGMDOH_02590	Rieske	Rieske
GCF_025822245.1|HGMDOH_03723	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_025822245.1|HGMDOH_03742	WhiB	WhiB
GCF_025822605.1|JPKMMK_00557	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_025822605.1|JPKMMK_00938	Rieske	Rieske
GCF_025822605.1|JPKMMK_01076	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_025822605.1|JPKMMK_01078	DNA_glycosylase	DNA_glycosylase
GCF_025822605.1|JPKMMK_01421	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_025822605.1|JPKMMK_01604	Rieske	Rieske
GCF_025822605.1|JPKMMK_01845	WhiB	WhiB
GCF_025822605.1|JPKMMK_01868	WhiB	WhiB
GCF_025822605.1|JPKMMK_02019	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_025822605.1|JPKMMK_02060	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_025822605.1|JPKMMK_02097	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_025822605.1|JPKMMK_02331	Rieske	Rieske
GCF_025822605.1|JPKMMK_02332	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_025822605.1|JPKMMK_02744	WhiB	WhiB
GCF_025822605.1|JPKMMK_04539	Radical_SAM	Radical_SAM
GCF_025822605.1|JPKMMK_04911	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_025822605.1|JPKMMK_04923	WhiB	WhiB
GCF_025822605.1|JPKMMK_05155	Rieske	Rieske
GCF_025822605.1|JPKMMK_05176	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_025822605.1|JPKMMK_05778	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_025822605.1|JPKMMK_05837	Rieske	Rieske
GCF_025822605.1|JPKMMK_06495	WhiB	WhiB
GCF_025822605.1|JPKMMK_06631	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_025822705.1|ADLPKN_00702	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_025822705.1|ADLPKN_01163	Rieske	Rieske
GCF_025822705.1|ADLPKN_02299	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_025822705.1|ADLPKN_03885	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_025822765.1|NIFPOM_03548	DNA_glycosylase	DNA_glycosylase
GCF_025822765.1|NIFPOM_05802	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_025822865.1|DBICMJ_01704	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_025822885.1|IIMKOF_01339	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_025822885.1|IIMKOF_01587	Rieske	Rieske
GCF_025822885.1|IIMKOF_03035	Rieske	Rieske
GCF_025822885.1|IIMKOF_04522	Rieske	Rieske
GCF_025822985.1|LFFCNH_00397	DNA_glycosylase	DNA_glycosylase
GCF_025822985.1|LFFCNH_00798	Molybdoenzyme	Molybdoenzyme
GCF_025822985.1|LFFCNH_01032	Rieske	Rieske
GCF_025822985.1|LFFCNH_01113	Rieske	Rieske
GCF_025822985.1|LFFCNH_02857	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_025822985.1|LFFCNH_03471	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_025822985.1|LFFCNH_03656	Rieske	Rieske
GCF_025822985.1|LFFCNH_04144	Rieske	Rieske
GCF_025822985.1|LFFCNH_04424	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_025822985.1|LFFCNH_04930	Molybdoenzyme	Molybdoenzyme
GCF_025823105.1|COBFJM_00022	Molybdoenzyme	Molybdoenzyme
GCF_025823105.1|COBFJM_00045	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_025823105.1|COBFJM_01706	Rieske	Rieske
GCF_025823105.1|COBFJM_01770	Molybdoenzyme	Molybdoenzyme
GCF_025823105.1|COBFJM_02362	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_025823105.1|COBFJM_04715	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_025823105.1|COBFJM_05259	Rieske	Rieske
GCF_025823105.1|COBFJM_05726	WhiB	WhiB
GCF_025823105.1|COBFJM_05933	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_025823185.1|PONECC_00434	Molybdoenzyme	Molybdoenzyme
GCF_025823185.1|PONECC_01129	Rieske	Rieske
GCF_025823185.1|PONECC_03104	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_025823185.1|PONECC_03300	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_025823185.1|PONECC_03655	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_025823185.1|PONECC_04383	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_025823185.1|PONECC_05608	WhiB	WhiB
GCF_025823255.1|BBOICN_01853	Rieske	Rieske
